image_id,filename,answer,type
841.jpg_exudate_type_aug_7,train\images\841_exudate_aug_7.jpg,Non-existent,augmented
843.jpg_exudate_type,train\images\843.jpg_exudate_type.jpg,Non-existent,original
843.jpg_exudate_type_aug_0,train\images\843_exudate_aug_0.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_1,train\images\843_exudate_aug_1.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_2,train\images\843_exudate_aug_2.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_3,train\images\843_exudate_aug_3.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_4,train\images\843_exudate_aug_4.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_5,train\images\843_exudate_aug_5.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_6,train\images\843_exudate_aug_6.jpg,Non-existent,augmented
843.jpg_exudate_type_aug_7,train\images\843_exudate_aug_7.jpg,Non-existent,augmented
845.jpg_exudate_type,train\images\845.jpg_exudate_type.jpg,Non-existent,original
845.jpg_exudate_type_aug_0,train\images\845_exudate_aug_0.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_1,train\images\845_exudate_aug_1.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_2,train\images\845_exudate_aug_2.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_3,train\images\845_exudate_aug_3.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_4,train\images\845_exudate_aug_4.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_5,train\images\845_exudate_aug_5.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_6,train\images\845_exudate_aug_6.jpg,Non-existent,augmented
845.jpg_exudate_type_aug_7,train\images\845_exudate_aug_7.jpg,Non-existent,augmented
846.jpg_exudate_type,train\images\846.jpg_exudate_type.jpg,Non-existent,original
846.jpg_exudate_type_aug_0,train\images\846_exudate_aug_0.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_1,train\images\846_exudate_aug_1.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_2,train\images\846_exudate_aug_2.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_3,train\images\846_exudate_aug_3.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_4,train\images\846_exudate_aug_4.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_5,train\images\846_exudate_aug_5.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_6,train\images\846_exudate_aug_6.jpg,Non-existent,augmented
846.jpg_exudate_type_aug_7,train\images\846_exudate_aug_7.jpg,Non-existent,augmented
848.jpg_exudate_type,train\images\848.jpg_exudate_type.jpg,Non-existent,original
848.jpg_exudate_type_aug_0,train\images\848_exudate_aug_0.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_1,train\images\848_exudate_aug_1.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_2,train\images\848_exudate_aug_2.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_3,train\images\848_exudate_aug_3.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_4,train\images\848_exudate_aug_4.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_5,train\images\848_exudate_aug_5.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_6,train\images\848_exudate_aug_6.jpg,Non-existent,augmented
848.jpg_exudate_type_aug_7,train\images\848_exudate_aug_7.jpg,Non-existent,augmented
849.jpg_exudate_type,train\images\849.jpg_exudate_type.jpg,Non-existent,original
849.jpg_exudate_type_aug_0,train\images\849_exudate_aug_0.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_1,train\images\849_exudate_aug_1.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_2,train\images\849_exudate_aug_2.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_3,train\images\849_exudate_aug_3.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_4,train\images\849_exudate_aug_4.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_5,train\images\849_exudate_aug_5.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_6,train\images\849_exudate_aug_6.jpg,Non-existent,augmented
849.jpg_exudate_type_aug_7,train\images\849_exudate_aug_7.jpg,Non-existent,augmented
850.jpg_exudate_type,train\images\850.jpg_exudate_type.jpg,Non-existent,original
850.jpg_exudate_type_aug_0,train\images\850_exudate_aug_0.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_1,train\images\850_exudate_aug_1.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_2,train\images\850_exudate_aug_2.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_3,train\images\850_exudate_aug_3.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_4,train\images\850_exudate_aug_4.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_5,train\images\850_exudate_aug_5.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_6,train\images\850_exudate_aug_6.jpg,Non-existent,augmented
850.jpg_exudate_type_aug_7,train\images\850_exudate_aug_7.jpg,Non-existent,augmented
852.jpg_exudate_type,train\images\852.jpg_exudate_type.jpg,Non-existent,original
852.jpg_exudate_type_aug_0,train\images\852_exudate_aug_0.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_1,train\images\852_exudate_aug_1.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_2,train\images\852_exudate_aug_2.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_3,train\images\852_exudate_aug_3.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_4,train\images\852_exudate_aug_4.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_5,train\images\852_exudate_aug_5.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_6,train\images\852_exudate_aug_6.jpg,Non-existent,augmented
852.jpg_exudate_type_aug_7,train\images\852_exudate_aug_7.jpg,Non-existent,augmented
853.jpg_exudate_type,train\images\853.jpg_exudate_type.jpg,Non-existent,original
853.jpg_exudate_type_aug_0,train\images\853_exudate_aug_0.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_1,train\images\853_exudate_aug_1.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_2,train\images\853_exudate_aug_2.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_3,train\images\853_exudate_aug_3.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_4,train\images\853_exudate_aug_4.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_5,train\images\853_exudate_aug_5.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_6,train\images\853_exudate_aug_6.jpg,Non-existent,augmented
853.jpg_exudate_type_aug_7,train\images\853_exudate_aug_7.jpg,Non-existent,augmented
857.jpg_exudate_type,train\images\857.jpg_exudate_type.jpg,Non-existent,original
857.jpg_exudate_type_aug_0,train\images\857_exudate_aug_0.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_1,train\images\857_exudate_aug_1.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_2,train\images\857_exudate_aug_2.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_3,train\images\857_exudate_aug_3.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_4,train\images\857_exudate_aug_4.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_5,train\images\857_exudate_aug_5.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_6,train\images\857_exudate_aug_6.jpg,Non-existent,augmented
857.jpg_exudate_type_aug_7,train\images\857_exudate_aug_7.jpg,Non-existent,augmented
858.jpg_exudate_type,train\images\858.jpg_exudate_type.jpg,Non-existent,original
858.jpg_exudate_type_aug_0,train\images\858_exudate_aug_0.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_1,train\images\858_exudate_aug_1.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_2,train\images\858_exudate_aug_2.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_3,train\images\858_exudate_aug_3.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_4,train\images\858_exudate_aug_4.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_5,train\images\858_exudate_aug_5.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_6,train\images\858_exudate_aug_6.jpg,Non-existent,augmented
858.jpg_exudate_type_aug_7,train\images\858_exudate_aug_7.jpg,Non-existent,augmented
862.jpg_exudate_type,train\images\862.jpg_exudate_type.jpg,Non-existent,original
862.jpg_exudate_type_aug_0,train\images\862_exudate_aug_0.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_1,train\images\862_exudate_aug_1.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_2,train\images\862_exudate_aug_2.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_3,train\images\862_exudate_aug_3.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_4,train\images\862_exudate_aug_4.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_5,train\images\862_exudate_aug_5.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_6,train\images\862_exudate_aug_6.jpg,Non-existent,augmented
862.jpg_exudate_type_aug_7,train\images\862_exudate_aug_7.jpg,Non-existent,augmented
863.jpg_exudate_type,train\images\863.jpg_exudate_type.jpg,Non-existent,original
863.jpg_exudate_type_aug_0,train\images\863_exudate_aug_0.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_1,train\images\863_exudate_aug_1.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_2,train\images\863_exudate_aug_2.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_3,train\images\863_exudate_aug_3.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_4,train\images\863_exudate_aug_4.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_5,train\images\863_exudate_aug_5.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_6,train\images\863_exudate_aug_6.jpg,Non-existent,augmented
863.jpg_exudate_type_aug_7,train\images\863_exudate_aug_7.jpg,Non-existent,augmented
867.jpg_exudate_type,train\images\867.jpg_exudate_type.jpg,Non-existent,original
867.jpg_exudate_type_aug_0,train\images\867_exudate_aug_0.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_1,train\images\867_exudate_aug_1.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_2,train\images\867_exudate_aug_2.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_3,train\images\867_exudate_aug_3.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_4,train\images\867_exudate_aug_4.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_5,train\images\867_exudate_aug_5.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_6,train\images\867_exudate_aug_6.jpg,Non-existent,augmented
867.jpg_exudate_type_aug_7,train\images\867_exudate_aug_7.jpg,Non-existent,augmented
876.jpg_exudate_type,train\images\876.jpg_exudate_type.jpg,Non-existent,original
876.jpg_exudate_type_aug_0,train\images\876_exudate_aug_0.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_1,train\images\876_exudate_aug_1.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_2,train\images\876_exudate_aug_2.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_3,train\images\876_exudate_aug_3.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_4,train\images\876_exudate_aug_4.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_5,train\images\876_exudate_aug_5.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_6,train\images\876_exudate_aug_6.jpg,Non-existent,augmented
876.jpg_exudate_type_aug_7,train\images\876_exudate_aug_7.jpg,Non-existent,augmented
879.jpg_exudate_type,train\images\879.jpg_exudate_type.jpg,Non-existent,original
879.jpg_exudate_type_aug_0,train\images\879_exudate_aug_0.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_1,train\images\879_exudate_aug_1.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_2,train\images\879_exudate_aug_2.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_3,train\images\879_exudate_aug_3.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_4,train\images\879_exudate_aug_4.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_5,train\images\879_exudate_aug_5.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_6,train\images\879_exudate_aug_6.jpg,Non-existent,augmented
879.jpg_exudate_type_aug_7,train\images\879_exudate_aug_7.jpg,Non-existent,augmented
881.jpg_exudate_type,train\images\881.jpg_exudate_type.jpg,Non-existent,original
881.jpg_exudate_type_aug_0,train\images\881_exudate_aug_0.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_1,train\images\881_exudate_aug_1.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_2,train\images\881_exudate_aug_2.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_3,train\images\881_exudate_aug_3.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_4,train\images\881_exudate_aug_4.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_5,train\images\881_exudate_aug_5.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_6,train\images\881_exudate_aug_6.jpg,Non-existent,augmented
881.jpg_exudate_type_aug_7,train\images\881_exudate_aug_7.jpg,Non-existent,augmented
882.jpg_exudate_type,train\images\882.jpg_exudate_type.jpg,Non-existent,original
882.jpg_exudate_type_aug_0,train\images\882_exudate_aug_0.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_1,train\images\882_exudate_aug_1.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_2,train\images\882_exudate_aug_2.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_3,train\images\882_exudate_aug_3.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_4,train\images\882_exudate_aug_4.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_5,train\images\882_exudate_aug_5.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_6,train\images\882_exudate_aug_6.jpg,Non-existent,augmented
882.jpg_exudate_type_aug_7,train\images\882_exudate_aug_7.jpg,Non-existent,augmented
887.jpg_exudate_type,train\images\887.jpg_exudate_type.jpg,Non-existent,original
887.jpg_exudate_type_aug_0,train\images\887_exudate_aug_0.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_1,train\images\887_exudate_aug_1.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_2,train\images\887_exudate_aug_2.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_3,train\images\887_exudate_aug_3.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_4,train\images\887_exudate_aug_4.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_5,train\images\887_exudate_aug_5.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_6,train\images\887_exudate_aug_6.jpg,Non-existent,augmented
887.jpg_exudate_type_aug_7,train\images\887_exudate_aug_7.jpg,Non-existent,augmented
888.jpg_exudate_type,train\images\888.jpg_exudate_type.jpg,Non-existent,original
888.jpg_exudate_type_aug_0,train\images\888_exudate_aug_0.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_1,train\images\888_exudate_aug_1.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_2,train\images\888_exudate_aug_2.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_3,train\images\888_exudate_aug_3.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_4,train\images\888_exudate_aug_4.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_5,train\images\888_exudate_aug_5.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_6,train\images\888_exudate_aug_6.jpg,Non-existent,augmented
888.jpg_exudate_type_aug_7,train\images\888_exudate_aug_7.jpg,Non-existent,augmented
892.jpg_exudate_type,train\images\892.jpg_exudate_type.jpg,Non-existent,original
892.jpg_exudate_type_aug_0,train\images\892_exudate_aug_0.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_1,train\images\892_exudate_aug_1.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_2,train\images\892_exudate_aug_2.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_3,train\images\892_exudate_aug_3.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_4,train\images\892_exudate_aug_4.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_5,train\images\892_exudate_aug_5.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_6,train\images\892_exudate_aug_6.jpg,Non-existent,augmented
892.jpg_exudate_type_aug_7,train\images\892_exudate_aug_7.jpg,Non-existent,augmented
893.jpg_exudate_type,train\images\893.jpg_exudate_type.jpg,Non-existent,original
893.jpg_exudate_type_aug_0,train\images\893_exudate_aug_0.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_1,train\images\893_exudate_aug_1.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_2,train\images\893_exudate_aug_2.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_3,train\images\893_exudate_aug_3.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_4,train\images\893_exudate_aug_4.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_5,train\images\893_exudate_aug_5.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_6,train\images\893_exudate_aug_6.jpg,Non-existent,augmented
893.jpg_exudate_type_aug_7,train\images\893_exudate_aug_7.jpg,Non-existent,augmented
895.jpg_exudate_type,train\images\895.jpg_exudate_type.jpg,Non-existent,original
895.jpg_exudate_type_aug_0,train\images\895_exudate_aug_0.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_1,train\images\895_exudate_aug_1.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_2,train\images\895_exudate_aug_2.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_3,train\images\895_exudate_aug_3.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_4,train\images\895_exudate_aug_4.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_5,train\images\895_exudate_aug_5.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_6,train\images\895_exudate_aug_6.jpg,Non-existent,augmented
895.jpg_exudate_type_aug_7,train\images\895_exudate_aug_7.jpg,Non-existent,augmented
897.jpg_exudate_type,train\images\897.jpg_exudate_type.jpg,Non-existent,original
897.jpg_exudate_type_aug_0,train\images\897_exudate_aug_0.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_1,train\images\897_exudate_aug_1.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_2,train\images\897_exudate_aug_2.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_3,train\images\897_exudate_aug_3.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_4,train\images\897_exudate_aug_4.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_5,train\images\897_exudate_aug_5.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_6,train\images\897_exudate_aug_6.jpg,Non-existent,augmented
897.jpg_exudate_type_aug_7,train\images\897_exudate_aug_7.jpg,Non-existent,augmented
898.jpg_exudate_type,train\images\898.jpg_exudate_type.jpg,Non-existent,original
898.jpg_exudate_type_aug_0,train\images\898_exudate_aug_0.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_1,train\images\898_exudate_aug_1.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_2,train\images\898_exudate_aug_2.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_3,train\images\898_exudate_aug_3.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_4,train\images\898_exudate_aug_4.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_5,train\images\898_exudate_aug_5.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_6,train\images\898_exudate_aug_6.jpg,Non-existent,augmented
898.jpg_exudate_type_aug_7,train\images\898_exudate_aug_7.jpg,Non-existent,augmented
900.jpg_exudate_type,train\images\900.jpg_exudate_type.jpg,Non-existent,original
900.jpg_exudate_type_aug_0,train\images\900_exudate_aug_0.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_1,train\images\900_exudate_aug_1.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_2,train\images\900_exudate_aug_2.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_3,train\images\900_exudate_aug_3.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_4,train\images\900_exudate_aug_4.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_5,train\images\900_exudate_aug_5.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_6,train\images\900_exudate_aug_6.jpg,Non-existent,augmented
900.jpg_exudate_type_aug_7,train\images\900_exudate_aug_7.jpg,Non-existent,augmented
904.jpg_exudate_type,train\images\904.jpg_exudate_type.jpg,Non-existent,original
904.jpg_exudate_type_aug_0,train\images\904_exudate_aug_0.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_1,train\images\904_exudate_aug_1.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_2,train\images\904_exudate_aug_2.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_3,train\images\904_exudate_aug_3.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_4,train\images\904_exudate_aug_4.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_5,train\images\904_exudate_aug_5.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_6,train\images\904_exudate_aug_6.jpg,Non-existent,augmented
904.jpg_exudate_type_aug_7,train\images\904_exudate_aug_7.jpg,Non-existent,augmented
911.jpg_exudate_type,train\images\911.jpg_exudate_type.jpg,Non-existent,original
911.jpg_exudate_type_aug_0,train\images\911_exudate_aug_0.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_1,train\images\911_exudate_aug_1.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_2,train\images\911_exudate_aug_2.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_3,train\images\911_exudate_aug_3.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_4,train\images\911_exudate_aug_4.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_5,train\images\911_exudate_aug_5.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_6,train\images\911_exudate_aug_6.jpg,Non-existent,augmented
911.jpg_exudate_type_aug_7,train\images\911_exudate_aug_7.jpg,Non-existent,augmented
913.jpg_exudate_type,train\images\913.jpg_exudate_type.jpg,Non-existent,original
913.jpg_exudate_type_aug_0,train\images\913_exudate_aug_0.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_1,train\images\913_exudate_aug_1.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_2,train\images\913_exudate_aug_2.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_3,train\images\913_exudate_aug_3.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_4,train\images\913_exudate_aug_4.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_5,train\images\913_exudate_aug_5.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_6,train\images\913_exudate_aug_6.jpg,Non-existent,augmented
913.jpg_exudate_type_aug_7,train\images\913_exudate_aug_7.jpg,Non-existent,augmented
916.jpg_exudate_type,train\images\916.jpg_exudate_type.jpg,Non-existent,original
916.jpg_exudate_type_aug_0,train\images\916_exudate_aug_0.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_1,train\images\916_exudate_aug_1.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_2,train\images\916_exudate_aug_2.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_3,train\images\916_exudate_aug_3.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_4,train\images\916_exudate_aug_4.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_5,train\images\916_exudate_aug_5.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_6,train\images\916_exudate_aug_6.jpg,Non-existent,augmented
916.jpg_exudate_type_aug_7,train\images\916_exudate_aug_7.jpg,Non-existent,augmented
918.jpg_exudate_type,train\images\918.jpg_exudate_type.jpg,Non-existent,original
918.jpg_exudate_type_aug_0,train\images\918_exudate_aug_0.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_1,train\images\918_exudate_aug_1.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_2,train\images\918_exudate_aug_2.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_3,train\images\918_exudate_aug_3.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_4,train\images\918_exudate_aug_4.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_5,train\images\918_exudate_aug_5.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_6,train\images\918_exudate_aug_6.jpg,Non-existent,augmented
918.jpg_exudate_type_aug_7,train\images\918_exudate_aug_7.jpg,Non-existent,augmented
919.jpg_exudate_type,train\images\919.jpg_exudate_type.jpg,Non-existent,original
919.jpg_exudate_type_aug_0,train\images\919_exudate_aug_0.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_1,train\images\919_exudate_aug_1.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_2,train\images\919_exudate_aug_2.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_3,train\images\919_exudate_aug_3.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_4,train\images\919_exudate_aug_4.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_5,train\images\919_exudate_aug_5.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_6,train\images\919_exudate_aug_6.jpg,Non-existent,augmented
919.jpg_exudate_type_aug_7,train\images\919_exudate_aug_7.jpg,Non-existent,augmented
920.jpg_exudate_type,train\images\920.jpg_exudate_type.jpg,Non-existent,original
920.jpg_exudate_type_aug_0,train\images\920_exudate_aug_0.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_1,train\images\920_exudate_aug_1.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_2,train\images\920_exudate_aug_2.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_3,train\images\920_exudate_aug_3.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_4,train\images\920_exudate_aug_4.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_5,train\images\920_exudate_aug_5.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_6,train\images\920_exudate_aug_6.jpg,Non-existent,augmented
920.jpg_exudate_type_aug_7,train\images\920_exudate_aug_7.jpg,Non-existent,augmented
921.jpg_exudate_type,train\images\921.jpg_exudate_type.jpg,Non-existent,original
921.jpg_exudate_type_aug_0,train\images\921_exudate_aug_0.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_1,train\images\921_exudate_aug_1.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_2,train\images\921_exudate_aug_2.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_3,train\images\921_exudate_aug_3.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_4,train\images\921_exudate_aug_4.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_5,train\images\921_exudate_aug_5.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_6,train\images\921_exudate_aug_6.jpg,Non-existent,augmented
921.jpg_exudate_type_aug_7,train\images\921_exudate_aug_7.jpg,Non-existent,augmented
922.jpg_exudate_type,train\images\922.jpg_exudate_type.jpg,Non-existent,original
922.jpg_exudate_type_aug_0,train\images\922_exudate_aug_0.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_1,train\images\922_exudate_aug_1.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_2,train\images\922_exudate_aug_2.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_3,train\images\922_exudate_aug_3.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_4,train\images\922_exudate_aug_4.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_5,train\images\922_exudate_aug_5.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_6,train\images\922_exudate_aug_6.jpg,Non-existent,augmented
922.jpg_exudate_type_aug_7,train\images\922_exudate_aug_7.jpg,Non-existent,augmented
924.jpg_exudate_type,train\images\924.jpg_exudate_type.jpg,Non-existent,original
